customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn_flag,charge_decile,tenure_bucket
3525-DVKFN,Female,f,f,f,17,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.40,358.05,f,1,13-24
9101-NTIXF,Male,f,f,f,2,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.40,50.60,f,1,01-06
0386-CWRGM,Female,f,t,t,46,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.40,967.85,f,1,25-48
8295-FHIVV,Male,f,f,f,7,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,19.40,168.65,f,1,07-12
1627-AFWVJ,Female,f,f,f,29,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.40,554.25,f,1,25-48
2817-LVCPP,Female,f,f,f,50,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),19.40,1023.95,f,1,49+
9063-ZGTUY,Female,f,t,t,61,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,19.40,1182.55,t,1,49+
9629-NHXFW,Female,f,t,t,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,19.40,19.40,f,1,01-06
6878-GGDWG,Female,f,t,f,32,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Bank transfer (automatic),19.40,641.15,f,1,25-48
6762-NSODU,Female,f,t,t,46,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),19.40,958.15,f,1,25-48
2243-FNMMI,Male,f,f,f,20,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.40,415.40,f,1,13-24
5346-BZCHP,Female,f,t,t,69,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.40,1346.20,f,1,49+
2223-KAGMX,Female,f,f,f,15,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Bank transfer (automatic),19.40,289.30,t,1,13-24
3985-HOYPM,Male,f,f,f,26,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,19.40,525.55,f,1,25-48
1098-KFQEC,Female,f,t,t,55,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),19.40,1083.00,f,1,49+
2220-IAHLS,Female,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Credit card (automatic),19.40,19.40,f,1,01-06
7956-XQWGU,Male,f,f,f,27,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Credit card (automatic),19.40,460.25,f,1,25-48
7298-IZWLY,Female,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,19.40,19.40,f,1,01-06
2308-STERM,Female,f,f,f,2,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.40,61.05,f,1,01-06
0208-BPQEJ,Female,f,t,t,12,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Bank transfer (automatic),19.40,198.10,f,1,07-12
8410-BGQXN,Male,f,f,f,4,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.40,93.40,f,1,01-06
3750-RNQKR,Female,f,f,f,12,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.45,246.25,f,1,07-12
4760-XOHVN,Female,f,t,t,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.45,19.45,t,1,01-06
3279-DYZQM,Male,f,t,t,71,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.45,1378.45,f,1,49+
9174-FKWZE,Female,t,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Electronic check,19.45,19.45,t,1,01-06
5696-EXCYS,Male,f,f,f,17,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),19.45,369.05,f,1,13-24
6729-FZWSY,Male,f,f,f,67,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Mailed check,19.45,1195.95,f,1,49+
2821-WARNZ,Female,f,f,t,49,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Credit card (automatic),19.45,921.30,f,1,49+
8347-GDTMP,Female,f,t,f,64,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),19.45,1225.65,f,1,49+
3679-XASPY,Female,f,t,t,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Electronic check,19.45,19.45,f,1,01-06
1015-JPFYW,Male,f,f,t,7,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,19.45,136.75,f,1,07-12
1179-INLAT,Male,f,f,f,3,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Mailed check,19.45,69.25,f,1,01-06
4801-KFYKL,Male,f,f,t,8,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Bank transfer (automatic),19.45,159.20,f,1,07-12
8944-AILEF,Male,f,t,f,15,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Credit card (automatic),19.45,340.85,f,1,13-24
2788-CJQAQ,Male,f,f,f,13,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,19.45,270.20,f,1,13-24
7617-EYGLW,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Electronic check,19.45,19.45,f,1,01-06
1257-SXUXQ,Male,f,t,t,5,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.45,86.05,f,1,01-06
2882-DDZPG,Female,f,f,f,12,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Bank transfer (automatic),19.45,227.45,f,1,07-12
1725-MIMXW,Male,f,f,t,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,19.45,19.45,t,1,01-06
2171-UDMFD,Male,f,t,t,32,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Credit card (automatic),19.45,674.55,f,1,25-48
4770-QAZXN,Female,f,f,f,13,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Credit card (automatic),19.45,232.10,f,1,13-24
6848-HJTXY,Female,f,t,f,64,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),19.45,1208.60,f,1,49+
6479-SZPLM,Male,f,t,t,36,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),19.45,754.50,f,1,25-48
8393-JMVMB,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.45,19.45,f,1,01-06
0895-LNKRC,Male,f,t,t,6,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,19.45,113.50,f,1,01-06
8241-JUIQO,Female,f,f,f,61,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Bank transfer (automatic),19.45,1336.35,f,1,49+
3546-GHEAE,Male,f,f,f,7,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.45,165.35,f,1,07-12
2650-GYRYL,Male,f,t,t,33,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Bank transfer (automatic),19.45,600.25,f,1,25-48
8966-SNIZF,Female,f,t,f,70,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),19.45,1303.50,f,1,49+
8053-WWDRO,Female,f,t,f,6,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Bank transfer (automatic),19.50,146.30,t,1,01-06
5624-RYAMH,Female,f,f,f,9,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Electronic check,19.50,178.85,f,1,07-12
8076-FEZKJ,Male,f,f,f,10,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,19.50,225.85,f,1,07-12
8514-VZHEB,Male,f,t,t,59,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.50,1147.85,f,1,49+
2061-VVFST,Female,f,t,f,37,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Bank transfer (automatic),19.50,805.20,f,1,25-48
6806-YDEUL,Female,t,f,f,6,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Bank transfer (automatic),19.50,106.80,f,1,01-06
3318-ISQFQ,Female,f,f,f,20,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Bank transfer (automatic),19.50,413.00,f,1,13-24
8755-OGKNA,Female,f,t,t,57,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),19.50,1167.60,f,1,49+
